,Symbol,Strike,CallPut,ExpiryDays,SpotPrice,StockPrice,RiskfreeRate,ImpliedVolatility
1070,SPY150417P00085000,85.0,Put,60,0.025,209.78,0.02,-1.0
1071,SPY150417P00090000,90.0,Put,60,0.025,209.78,0.02,-1.0
1072,SPY150417P00095000,95.0,Put,60,0.01,209.78,0.02,-1.0
1073,SPY150417P00100000,100.0,Put,60,0.04,209.78,0.02,-1.0
1074,SPY150417P00105000,105.0,Put,60,0.05,209.78,0.02,-1.0
1075,SPY150417P00110000,110.0,Put,60,0.02,209.78,0.02,-1.0
1076,SPY150417P00115000,115.0,Put,60,0.02,209.78,0.02,-1.0
1077,SPY150417P00120000,120.0,Put,60,0.04,209.78,0.02,-1.0
1078,SPY150417P00125000,125.0,Put,60,0.05,209.78,0.02,-1.0
1079,SPY150417P00130000,130.0,Put,60,0.07,209.78,0.02,-1.0
1080,SPY150417P00134000,134.0,Put,60,0.07,209.78,0.02,-1.0
1081,SPY150417P00135000,135.0,Put,60,0.07,209.78,0.02,-1.0
1082,SPY150417P00136000,136.0,Put,60,0.075,209.78,0.02,-1.0
1083,SPY150417P00137000,137.0,Put,60,0.08,209.78,0.02,-1.0
1084,SPY150417P00138000,138.0,Put,60,0.08,209.78,0.02,-1.0
1085,SPY150417P00139000,139.0,Put,60,0.085,209.78,0.02,-1.0
1086,SPY150417P00140000,140.0,Put,60,0.09,209.78,0.02,-1.0
1087,SPY150417P00141000,141.0,Put,60,0.095,209.78,0.02,-1.0
1088,SPY150417P00142000,142.0,Put,60,0.1,209.78,0.02,-1.0
1089,SPY150417P00143000,143.0,Put,60,0.105,209.78,0.02,-1.0
1090,SPY150417P00144000,144.0,Put,60,0.11,209.78,0.02,-1.0
1091,SPY150417P00145000,145.0,Put,60,0.11,209.78,0.02,-1.0
1092,SPY150417P00146000,146.0,Put,60,0.12,209.78,0.02,-1.0
1093,SPY150417P00147000,147.0,Put,60,0.14,209.78,0.02,-1.0
1094,SPY150417P00148000,148.0,Put,60,0.13,209.78,0.02,-1.0
1095,SPY150417P00149000,149.0,Put,60,0.135,209.78,0.02,-1.0
1096,SPY150417P00150000,150.0,Put,60,0.14,209.78,0.02,-1.0
1097,SPY150417P00151000,151.0,Put,60,0.15,209.78,0.02,-1.0
1098,SPY150417P00152000,152.0,Put,60,0.17,209.78,0.02,-1.0
1099,SPY150417P00153000,153.0,Put,60,0.18,209.78,0.02,-1.0
1100,SPY150417P00154000,154.0,Put,60,0.17,209.78,0.02,-1.0
1101,SPY150417P00155000,155.0,Put,60,0.19,209.78,0.02,-1.0
1102,SPY150417P00156000,156.0,Put,60,0.2,209.78,0.02,-1.0
1103,SPY150417P00157000,157.0,Put,60,0.21,209.78,0.02,-1.0
1104,SPY150417P00158000,158.0,Put,60,0.22,209.78,0.02,-1.0
1105,SPY150417P00159000,159.0,Put,60,0.22,209.78,0.02,-1.0
1106,SPY150417P00160000,160.0,Put,60,0.23,209.78,0.02,-1.0
1107,SPY150417P00161000,161.0,Put,60,0.25,209.78,0.02,-1.0
1108,SPY150417P00162000,162.0,Put,60,0.26,209.78,0.02,-1.0
1109,SPY150417P00163000,163.0,Put,60,0.27,209.78,0.02,-1.0
1110,SPY150417P00164000,164.0,Put,60,0.28,209.78,0.02,-1.0
1111,SPY150417P00165000,165.0,Put,60,0.3,209.78,0.02,-1.0
1112,SPY150417P00166000,166.0,Put,60,0.31,209.78,0.02,-1.0
1113,SPY150417P00167000,167.0,Put,60,0.315,209.78,0.02,-1.0
1114,SPY150417P00168000,168.0,Put,60,0.34,209.78,0.02,-1.0
1115,SPY150417P00169000,169.0,Put,60,0.355,209.78,0.02,-1.0
1116,SPY150417P00170000,170.0,Put,60,0.375,209.78,0.02,-1.0
1117,SPY150417P00171000,171.0,Put,60,0.395,209.78,0.02,-1.0
1118,SPY150417P00172000,172.0,Put,60,0.415,209.78,0.02,-1.0
1119,SPY150417P00173000,173.0,Put,60,0.435,209.78,0.02,-1.0
1120,SPY150417P00174000,174.0,Put,60,0.47,209.78,0.02,-1.0
1121,SPY150417P00175000,175.0,Put,60,0.49,209.78,0.02,-1.0
1122,SPY150417P00176000,176.0,Put,60,0.515,209.78,0.02,-1.0
1123,SPY150417P00177000,177.0,Put,60,0.545,209.78,0.02,-1.0
1124,SPY150417P00178000,178.0,Put,60,0.575,209.78,0.02,-1.0
1125,SPY150417P00179000,179.0,Put,60,0.63,209.78,0.02,-1.0
1126,SPY150417P00180000,180.0,Put,60,0.65,209.78,0.02,-1.0
1127,SPY150417P00181000,181.0,Put,60,0.7,209.78,0.02,-1.0
1128,SPY150417P00182000,182.0,Put,60,0.72,209.78,0.02,-1.0
1129,SPY150417P00183000,183.0,Put,60,0.77,209.78,0.02,-1.0
1130,SPY150417P00184000,184.0,Put,60,0.84,209.78,0.02,-1.0
1131,SPY150417P00185000,185.0,Put,60,0.87,209.78,0.02,-1.0
1132,SPY150417P00186000,186.0,Put,60,0.925,209.78,0.02,-1.0
1133,SPY150417P00187000,187.0,Put,60,1.01,209.78,0.02,-1.0
1134,SPY150417P00188000,188.0,Put,60,1.055,209.78,0.02,-1.0
1135,SPY150417P00189000,189.0,Put,60,1.115,209.78,0.02,-1.0
1136,SPY150417P00190000,190.0,Put,60,1.21,209.78,0.02,-1.0
1137,SPY150417P00191000,191.0,Put,60,1.275,209.78,0.02,-1.0
1138,SPY150417P00192000,192.0,Put,60,1.39,209.78,0.02,-1.0
1139,SPY150417P00193000,193.0,Put,60,1.465,209.78,0.02,-1.0
1140,SPY150417P00194000,194.0,Put,60,1.575,209.78,0.02,-1.0
1141,SPY150417P00195000,195.0,Put,60,1.7,209.78,0.02,0.208342179985
1142,SPY150417P00196000,196.0,Put,60,1.815,209.78,0.02,-1.0
1143,SPY150402P00197000,197.0,Put,45,1.375,209.78,0.02,0.201150900764
1144,SPY150417P00197000,197.0,Put,60,1.935,209.78,0.02,-1.0
1145,SPY150417P00198000,198.0,Put,60,2.08,209.78,0.02,0.197379452587
1146,SPY150402P00199000,199.0,Put,45,1.625,209.78,0.02,-1.0
1147,SPY150417P00199000,199.0,Put,60,2.24,209.78,0.02,0.19387104174
1148,SPY150402P00200000,200.0,Put,45,1.77,209.78,0.02,0.189461562944
1149,SPY150417P00200000,200.0,Put,60,2.43,209.78,0.02,0.191373227876
1150,SPY150402P00201000,201.0,Put,45,1.935,209.78,0.02,0.18616461706
1151,SPY150417P00201000,201.0,Put,60,2.62,209.78,0.02,0.188110184731
1152,SPY150417P00202000,202.0,Put,60,2.8,209.78,0.02,0.184043485474
1153,SPY150417P00203000,203.0,Put,60,2.995,209.78,0.02,0.179993798224
1154,SPY150402P00203500,203.5,Put,45,2.415,209.78,0.02,0.176627024208
1155,SPY150417P00204000,204.0,Put,60,3.24,209.78,0.02,0.177138379441
1156,SPY150402P00205000,205.0,Put,45,2.765,209.78,0.02,0.171261066281
1157,SPY150417P00205000,205.0,Put,60,3.48,209.78,0.02,0.1733451135
1158,SPY150402P00206000,206.0,Put,45,3.06,209.78,0.02,0.16880387825
1159,SPY150417P00206000,206.0,Put,60,3.8,209.78,0.02,0.171490247713
1160,SPY150417P00207000,207.0,Put,60,4.065,209.78,0.02,0.167227619337
1161,SPY150402P00207500,207.5,Put,45,3.485,209.78,0.02,0.162772222855
1162,SPY150402P00208000,208.0,Put,45,3.655,209.78,0.02,0.161543467229
1163,SPY150417P00208000,208.0,Put,60,4.39,209.78,0.02,0.164282814198
1164,SPY150402P00209000,209.0,Put,45,4.01,209.78,0.02,0.158043390821
1165,SPY150417P00209000,209.0,Put,60,4.74,209.78,0.02,0.160981746834
1166,SPY150402P00210000,210.0,Put,45,4.405,209.78,0.02,0.155036389638
1167,SPY150417P00210000,210.0,Put,60,5.14,209.78,0.02,0.158505130546
1168,SPY150417P00211000,211.0,Put,60,5.575,209.78,0.02,0.156236354811
1169,SPY150417P00212000,212.0,Put,60,6.04,209.78,0.02,0.153991483617
1170,SPY150417P00213000,213.0,Put,60,6.535,209.78,0.02,0.151814646061
1171,SPY150417P00214000,214.0,Put,60,7.095,209.78,0.02,0.1504254172
1172,SPY150417P00215000,215.0,Put,60,7.71,209.78,0.02,0.149914469416
1173,SPY150417P00216000,216.0,Put,60,8.36,209.78,0.02,0.14959327908
1174,SPY150417P00217000,217.0,Put,60,9.05,209.78,0.02,0.149675148804
1175,SPY150417P00218000,218.0,Put,60,9.845,209.78,0.02,0.152464886185
1176,SPY150417P00219000,219.0,Put,60,10.645,209.78,0.02,0.154793736752
1177,SPY150417P00220000,220.0,Put,60,11.48,209.78,0.02,0.157780081271
1178,SPY150417P00221000,221.0,Put,60,12.385,209.78,0.02,0.162881587689
1179,SPY150417P00222000,222.0,Put,60,13.32,209.78,0.02,0.168805578142
1180,SPY150417P00223000,223.0,Put,60,14.255,209.78,0.02,0.173961869522
1181,SPY150417P00224000,224.0,Put,60,14.51,209.78,0.02,0.1489935763
1182,SPY150417P00225000,225.0,Put,60,16.15,209.78,0.02,0.185215568954
1183,SPY150417P00230000,230.0,Put,60,20.865,209.78,0.02,0.208370536401
1184,SPY150417P00235000,235.0,Put,60,26.73,209.78,0.02,0.283076093986
1185,SPY150417P00240000,240.0,Put,60,31.095,209.78,0.02,0.285724188316
1186,SPY150417P00305000,305.0,Put,60,95.96,209.78,0.02,0.603896921415
1187,SPY150515C00130000,130.0,Call,88,79.87,209.78,0.02,-1.0
1188,SPY150515C00160000,160.0,Call,88,50.04,209.78,0.02,-1.0
1189,SPY150515C00165000,165.0,Call,88,44.22,209.78,0.02,-1.0
1190,SPY150515C00170000,170.0,Call,88,39.92,209.78,0.02,-1.0
1191,SPY150515C00171000,171.0,Call,88,38.94,209.78,0.02,-1.0
1192,SPY150515C00175000,175.0,Call,88,35.365,209.78,0.02,-1.0
1193,SPY150515C00176000,176.0,Call,88,34.395,209.78,0.02,-1.0
1194,SPY150515C00177000,177.0,Call,88,33.435,209.78,0.02,-1.0
1195,SPY150515C00178000,178.0,Call,88,32.475,209.78,0.02,-1.0
1196,SPY150515C00180000,180.0,Call,88,30.565,209.78,0.02,-1.0
1197,SPY150515C00181000,181.0,Call,88,29.61,209.78,0.02,-1.0
1198,SPY150515C00182000,182.0,Call,88,28.665,209.78,0.02,0.115264650122
1199,SPY150515C00184000,184.0,Call,88,26.795,209.78,0.02,0.142623537078
1200,SPY150515C00185000,185.0,Call,88,25.86,209.78,0.02,0.146300309316
1201,SPY150515C00186000,186.0,Call,88,24.93,209.78,0.02,0.148957266734
1202,SPY150515C00187000,187.0,Call,88,24.01,209.78,0.02,0.151269075067
1203,SPY150515C00188000,188.0,Call,88,23.09,209.78,0.02,0.152383495849
1204,SPY150515C00189000,189.0,Call,88,22.165,209.78,0.02,0.152216976313
1205,SPY150515C00190000,190.0,Call,88,21.235,209.78,0.02,0.15162727231
1206,SPY150515C00191000,191.0,Call,88,20.36,209.78,0.02,0.153078327305
1207,SPY150515C00192000,192.0,Call,88,19.46,209.78,0.02,0.152312422775
1208,SPY150515C00193000,193.0,Call,88,18.45,209.78,0.02,0.145225466385
1209,SPY150515C00194000,194.0,Call,88,17.7,209.78,0.02,0.151165750763
1210,SPY150515C00195000,195.0,Call,88,16.815,209.78,0.02,0.149525784706
1211,SPY150515C00196000,196.0,Call,88,15.89,209.78,0.02,0.145741738612
1212,SPY150515C00197000,197.0,Call,88,15.12,209.78,0.02,0.147840197291
1213,SPY150515C00198000,198.0,Call,88,14.28,209.78,0.02,0.146429970725
1214,SPY150515C00199000,199.0,Call,88,13.44,209.78,0.02,0.144840608972
1215,SPY150515C00200000,200.0,Call,88,12.61,209.78,0.02,0.142602667786
1216,SPY150515C00201000,201.0,Call,88,11.78,209.78,0.02,0.139936658755
1217,SPY150515C00202000,202.0,Call,88,10.91,209.78,0.02,0.135628079007
1218,SPY150515C00203000,203.0,Call,88,10.265,209.78,0.02,0.137541343359
1219,SPY150515C00204000,204.0,Call,88,9.475,209.78,0.02,0.134565371532
1220,SPY150515C00205000,205.0,Call,88,8.79,209.78,0.02,0.133929623091
1221,SPY150515C00206000,206.0,Call,88,8.025,209.78,0.02,0.130524239556
1222,SPY150515C00207000,207.0,Call,88,7.4,209.78,0.02,0.13015987777
1223,SPY150515C00208000,208.0,Call,88,6.68,209.78,0.02,0.126838612468
1224,SPY150515C00209000,209.0,Call,88,6.05,209.78,0.02,0.124874188798
1225,SPY150515C00210000,210.0,Call,88,5.41,209.78,0.02,0.122045554215
1226,SPY150515C00211000,211.0,Call,88,4.88,209.78,0.02,0.121191643295
1227,SPY150515C00212000,212.0,Call,88,4.3,209.78,0.02,0.118360058693
1228,SPY150515C00213000,213.0,Call,88,3.77,209.78,0.02,0.116054975067
1229,SPY150515C00214000,214.0,Call,88,3.28,209.78,0.02,0.113628041755
1230,SPY150515C00215000,215.0,Call,88,2.86,209.78,0.02,0.112222122947
1231,SPY150515C00216000,216.0,Call,88,2.4,209.78,0.02,0.108900410584
1232,SPY150515C00217000,217.0,Call,88,2.03,209.78,0.02,0.106819947454
1233,SPY150515C00218000,218.0,Call,88,1.7,209.78,0.02,0.104947455714
1234,SPY150515C00219000,219.0,Call,88,1.395,209.78,0.02,0.102662005887
1235,SPY150515C00220000,220.0,Call,88,1.16,209.78,0.02,-1.0
1236,SPY150515C00221000,221.0,Call,88,0.925,209.78,0.02,-1.0
1237,SPY150515C00222000,222.0,Call,88,0.74,209.78,0.02,-1.0
1238,SPY150515C00223000,223.0,Call,88,0.59,209.78,0.02,-1.0
1239,SPY150515C00224000,224.0,Call,88,0.47,209.78,0.02,-1.0
1240,SPY150515C00225000,225.0,Call,88,0.38,209.78,0.02,-1.0
1241,SPY150515C00230000,230.0,Call,88,0.14,209.78,0.02,-1.0
1242,SPY150515C00235000,235.0,Call,88,0.07,209.78,0.02,-1.0
1243,SPY150515C00240000,240.0,Call,88,0.05,209.78,0.02,-1.0
1244,SPY150515P00130000,130.0,Put,88,0.125,209.78,0.02,-1.0
1245,SPY150515P00135000,135.0,Put,88,0.17,209.78,0.02,-1.0
1246,SPY150515P00140000,140.0,Put,88,0.195,209.78,0.02,-1.0
1247,SPY150515P00145000,145.0,Put,88,0.25,209.78,0.02,-1.0
1248,SPY150515P00150000,150.0,Put,88,0.31,209.78,0.02,-1.0
1249,SPY150515P00151000,151.0,Put,88,0.32,209.78,0.02,-1.0
1250,SPY150515P00152000,152.0,Put,88,0.34,209.78,0.02,-1.0
1251,SPY150515P00153000,153.0,Put,88,0.36,209.78,0.02,-1.0
1252,SPY150515P00154000,154.0,Put,88,0.37,209.78,0.02,-1.0
1253,SPY150515P00155000,155.0,Put,88,0.39,209.78,0.02,-1.0
1254,SPY150515P00156000,156.0,Put,88,0.4,209.78,0.02,-1.0
1255,SPY150515P00157000,157.0,Put,88,0.42,209.78,0.02,-1.0
1256,SPY150515P00158000,158.0,Put,88,0.43,209.78,0.02,-1.0
1257,SPY150515P00159000,159.0,Put,88,0.46,209.78,0.02,-1.0
1258,SPY150515P00160000,160.0,Put,88,0.47,209.78,0.02,-1.0
1259,SPY150515P00161000,161.0,Put,88,0.5,209.78,0.02,-1.0
1260,SPY150515P00162000,162.0,Put,88,0.52,209.78,0.02,-1.0
1261,SPY150515P00163000,163.0,Put,88,0.54,209.78,0.02,-1.0
1262,SPY150515P00164000,164.0,Put,88,0.57,209.78,0.02,-1.0
1263,SPY150515P00165000,165.0,Put,88,0.585,209.78,0.02,-1.0
1264,SPY150515P00166000,166.0,Put,88,0.62,209.78,0.02,-1.0
1265,SPY150515P00167000,167.0,Put,88,0.65,209.78,0.02,-1.0
1266,SPY150515P00168000,168.0,Put,88,0.67,209.78,0.02,-1.0
1267,SPY150515P00169000,169.0,Put,88,0.705,209.78,0.02,-1.0
1268,SPY150515P00170000,170.0,Put,88,0.75,209.78,0.02,-1.0
1269,SPY150515P00171000,171.0,Put,88,0.775,209.78,0.02,-1.0
1270,SPY150515P00172000,172.0,Put,88,0.82,209.78,0.02,-1.0
1271,SPY150515P00173000,173.0,Put,88,0.87,209.78,0.02,-1.0
1272,SPY150515P00174000,174.0,Put,88,0.905,209.78,0.02,-1.0
1273,SPY150515P00175000,175.0,Put,88,0.94,209.78,0.02,-1.0
1274,SPY150515P00176000,176.0,Put,88,0.985,209.78,0.02,-1.0
1275,SPY150515P00177000,177.0,Put,88,1.03,209.78,0.02,-1.0
1276,SPY150515P00178000,178.0,Put,88,1.08,209.78,0.02,-1.0
1277,SPY150515P00179000,179.0,Put,88,1.16,209.78,0.02,-1.0
1278,SPY150515P00180000,180.0,Put,88,1.2,209.78,0.02,-1.0
1279,SPY150515P00181000,181.0,Put,88,1.26,209.78,0.02,-1.0
1280,SPY150515P00182000,182.0,Put,88,1.32,209.78,0.02,-1.0
1281,SPY150515P00183000,183.0,Put,88,1.38,209.78,0.02,-1.0
1282,SPY150515P00184000,184.0,Put,88,1.46,209.78,0.02,-1.0
1283,SPY150515P00185000,185.0,Put,88,1.56,209.78,0.02,-1.0
1284,SPY150515P00186000,186.0,Put,88,1.62,209.78,0.02,-1.0
1285,SPY150515P00187000,187.0,Put,88,1.7,209.78,0.02,-1.0
1286,SPY150515P00188000,188.0,Put,88,1.795,209.78,0.02,-1.0
1287,SPY150515P00189000,189.0,Put,88,1.89,209.78,0.02,-1.0
1288,SPY150515P00190000,190.0,Put,88,1.98,209.78,0.02,-1.0
1289,SPY150515P00191000,191.0,Put,88,2.105,209.78,0.02,0.219651953889
1290,SPY150515P00192000,192.0,Put,88,2.215,209.78,0.02,0.216594741757
1291,SPY150515P00193000,193.0,Put,88,2.345,209.78,0.02,-1.0
1292,SPY150515P00194000,194.0,Put,88,2.48,209.78,0.02,-1.0
1293,SPY150515P00195000,195.0,Put,88,2.625,209.78,0.02,0.207578048166
1294,SPY150515P00196000,196.0,Put,88,2.77,209.78,0.02,0.204145458288
1295,SPY150515P00197000,197.0,Put,88,2.96,209.78,0.02,0.202275344962
1296,SPY150515P00198000,198.0,Put,88,3.14,209.78,0.02,0.199314787111
1297,SPY150515P00199000,199.0,Put,88,3.3,209.78,0.02,0.195535657417
1298,SPY150515P00200000,200.0,Put,88,3.52,209.78,0.02,0.193247722485
1299,SPY150515P00201000,201.0,Put,88,3.695,209.78,0.02,0.189302236613
1300,SPY150515P00202000,202.0,Put,88,3.915,209.78,0.02,0.186486870145
1301,SPY150515P00203000,203.0,Put,88,4.18,209.78,0.02,0.18416311828
1302,SPY150515P00204000,204.0,Put,88,4.4,209.78,0.02,0.180322342441
1303,SPY150515P00205000,205.0,Put,88,4.68,209.78,0.02,0.177689215105
1304,SPY150515P00206000,206.0,Put,88,5.0,209.78,0.02,0.175640975108
1305,SPY150515P00207000,207.0,Put,88,5.3,209.78,0.02,0.172612131667
1306,SPY150515P00208000,208.0,Put,88,5.67,209.78,0.02,0.170971359376
1307,SPY150515P00209000,209.0,Put,88,5.99,209.78,0.02,0.167366640888
1308,SPY150515P00210000,210.0,Put,88,6.37,209.78,0.02,0.164804951189
1309,SPY150515P00211000,211.0,Put,88,6.84,209.78,0.02,0.163908666684
1310,SPY150515P00212000,212.0,Put,88,7.21,209.78,0.02,0.16001464293
1311,SPY150515P00213000,213.0,Put,88,7.68,209.78,0.02,0.157995722042
1312,SPY150515P00214000,214.0,Put,88,8.195,209.78,0.02,0.156550913391
1313,SPY150515P00215000,215.0,Put,88,8.76,209.78,0.02,0.155506399811
1314,SPY150515P00216000,216.0,Put,88,9.345,209.78,0.02,0.154487189131
1315,SPY150515P00217000,217.0,Put,88,9.955,209.78,0.02,0.153491164315
1316,SPY150515P00218000,218.0,Put,88,10.73,209.78,0.02,0.156225419504
1317,SPY150515P00220000,220.0,Put,88,12.2,209.78,0.02,0.158156753344
1318,SPY150515P00221000,221.0,Put,88,12.925,209.78,0.02,0.158088564507
1319,SPY150515P00222000,222.0,Put,88,13.73,209.78,0.02,0.159842632026
1320,SPY150515P00223000,223.0,Put,88,14.57,209.78,0.02,0.162259099091
1321,SPY150515P00225000,225.0,Put,88,16.375,209.78,0.02,0.169720499257
1322,SPY150515P00250000,250.0,Put,88,41.08,209.78,0.02,0.300547986409
1323,SPY150515P00300000,300.0,Put,88,91.07,209.78,0.02,0.51347927839
1324,SPY150619C00040000,40.0,Call,123,169.795,209.78,0.02,-1.0
1325,SPY150619C00045000,45.0,Call,123,164.795,209.78,0.02,-1.0
1326,SPY150619C00050000,50.0,Call,123,159.795,209.78,0.02,-1.0
1327,SPY150619C00060000,60.0,Call,123,149.795,209.78,0.02,-1.0
1328,SPY150619C00065000,65.0,Call,123,144.8,209.78,0.02,-1.0
1329,SPY150619C00070000,70.0,Call,123,139.8,209.78,0.02,-1.0
1330,SPY150619C00075000,75.0,Call,123,134.805,209.78,0.02,-1.0
1331,SPY150630C00075000,75.0,Call,134,134.795,209.78,0.02,-1.0
1332,SPY150619C00080000,80.0,Call,123,129.8,209.78,0.02,-1.0
1333,SPY150630C00080000,80.0,Call,134,129.805,209.78,0.02,-1.0
1334,SPY150619C00100000,100.0,Call,123,109.785,209.78,0.02,-1.0
1335,SPY150619C00110000,110.0,Call,123,99.81,209.78,0.02,-1.0
1336,SPY150619C00115000,115.0,Call,123,93.6,209.78,0.02,-1.0
1337,SPY150619C00120000,120.0,Call,123,89.84,209.78,0.02,-1.0
1338,SPY150630C00120000,120.0,Call,134,89.815,209.78,0.02,-1.0
1339,SPY150619C00125000,125.0,Call,123,84.865,209.78,0.02,-1.0
1340,SPY150619C00130000,130.0,Call,123,79.585,209.78,0.02,-1.0
1341,SPY150619C00135000,135.0,Call,123,74.13,209.78,0.02,-1.0
1342,SPY150619C00140000,140.0,Call,123,69.645,209.78,0.02,-1.0
1343,SPY150630C00140000,140.0,Call,134,69.92,209.78,0.02,-1.0
1344,SPY150619C00145000,145.0,Call,123,64.69,209.78,0.02,-1.0
1345,SPY150619C00150000,150.0,Call,123,59.735,209.78,0.02,-1.0
1346,SPY150630C00150000,150.0,Call,134,59.735,209.78,0.02,-1.0
1347,SPY150619C00155000,155.0,Call,123,54.3,209.78,0.02,-1.0
1348,SPY150630C00155000,155.0,Call,134,55.04,209.78,0.02,-1.0
1349,SPY150619C00160000,160.0,Call,123,49.9,209.78,0.02,-1.0
1350,SPY150630C00160000,160.0,Call,134,49.915,209.78,0.02,-1.0
1351,SPY150619C00163000,163.0,Call,123,47.0,209.78,0.02,-1.0
1352,SPY150619C00165000,165.0,Call,123,44.95,209.78,0.02,-1.0
1353,SPY150630C00165000,165.0,Call,134,45.33,209.78,0.02,-1.0
1354,SPY150619C00166000,166.0,Call,123,44.055,209.78,0.02,-1.0
1355,SPY150619C00167000,167.0,Call,123,42.8,209.78,0.02,-1.0
1356,SPY150619C00168000,168.0,Call,123,42.41,209.78,0.02,-1.0
1357,SPY150619C00169000,169.0,Call,123,40.87,209.78,0.02,-1.0
1358,SPY150619C00170000,170.0,Call,123,39.91,209.78,0.02,-1.0
1359,SPY150630C00170000,170.0,Call,134,40.545,209.78,0.02,-1.0
1360,SPY150619C00171000,171.0,Call,123,38.965,209.78,0.02,-1.0
1361,SPY150619C00172000,172.0,Call,123,38.565,209.78,0.02,-1.0
1362,SPY150619C00173000,173.0,Call,123,37.61,209.78,0.02,-1.0
1363,SPY150619C00174000,174.0,Call,123,36.665,209.78,0.02,-1.0
1364,SPY150619C00175000,175.0,Call,123,35.715,209.78,0.02,-1.0
1365,SPY150630C00175000,175.0,Call,134,35.06,209.78,0.02,-1.0
1366,SPY150619C00176000,176.0,Call,123,34.775,209.78,0.02,-1.0
1367,SPY150630C00176000,176.0,Call,134,34.125,209.78,0.02,-1.0
1368,SPY150619C00177000,177.0,Call,123,33.825,209.78,0.02,-1.0
1369,SPY150630C00177000,177.0,Call,134,33.915,209.78,0.02,-1.0
1370,SPY150619C00178000,178.0,Call,123,32.885,209.78,0.02,-1.0
1371,SPY150630C00178000,178.0,Call,134,32.95,209.78,0.02,-1.0
1372,SPY150619C00179000,179.0,Call,123,31.955,209.78,0.02,-1.0
1373,SPY150630C00179000,179.0,Call,134,32.04,209.78,0.02,-1.0
1374,SPY150619C00180000,180.0,Call,123,31.015,209.78,0.02,0.11265924311
1375,SPY150630C00180000,180.0,Call,134,31.125,209.78,0.02,0.109117361943
1376,SPY150619C00181000,181.0,Call,123,30.095,209.78,0.02,0.128014894352
1377,SPY150630C00181000,181.0,Call,134,30.205,209.78,0.02,0.123365137119
1378,SPY150619C00182000,182.0,Call,123,29.165,209.78,0.02,0.134812615464
1379,SPY150630C00182000,182.0,Call,134,29.305,209.78,0.02,0.133266923658
1380,SPY150619C00183000,183.0,Call,123,28.245,209.78,0.02,0.138934494118
1381,SPY150630C00183000,183.0,Call,134,28.355,209.78,0.02,0.133624468378
1382,SPY150619C00184000,184.0,Call,123,27.355,209.78,0.02,0.144138733803
1383,SPY150630C00184000,184.0,Call,134,27.44,209.78,0.02,0.136490800731
1384,SPY150619C00185000,185.0,Call,123,26.435,209.78,0.02,0.14531337597
1385,SPY150630C00185000,185.0,Call,134,26.54,209.78,0.02,0.13931315299
1386,SPY150619C00186000,186.0,Call,123,25.54,209.78,0.02,0.147405311936
1387,SPY150630C00186000,186.0,Call,134,25.675,209.78,0.02,0.143236884491
1388,SPY150619C00187000,187.0,Call,123,24.645,209.78,0.02,0.148571568689
1389,SPY150630C00187000,187.0,Call,134,24.75,209.78,0.02,0.142492455195
1390,SPY150619C00188000,188.0,Call,123,23.755,209.78,0.02,0.14962580941
1391,SPY150630C00188000,188.0,Call,134,23.87,209.78,0.02,0.14404535806
1392,SPY150619C00189000,189.0,Call,123,22.875,209.78,0.02,0.150047777153
1393,SPY150630C00189000,189.0,Call,134,22.99,209.78,0.02,0.144428274557
1394,SPY150619C00190000,190.0,Call,123,21.95,209.78,0.02,0.147887929381
1395,SPY150630C00190000,190.0,Call,134,22.11,209.78,0.02,0.144307208402
1396,SPY150619C00191000,191.0,Call,123,21.12,209.78,0.02,0.149570348828
1397,SPY150630C00191000,191.0,Call,134,21.21,209.78,0.02,0.142926418999
1398,SPY150619C00192000,192.0,Call,123,20.245,209.78,0.02,0.148758018686
1399,SPY150630C00192000,192.0,Call,134,20.395,209.78,0.02,0.144482621192
1400,SPY150619C00193000,193.0,Call,123,19.36,209.78,0.02,0.147170890434
1401,SPY150630C00193000,193.0,Call,134,19.55,209.78,0.02,0.144308156789
1402,SPY150619C00194000,194.0,Call,123,18.55,209.78,0.02,0.147909076673
1403,SPY150630C00194000,194.0,Call,134,18.725,209.78,0.02,0.144348462166
1404,SPY150619C00195000,195.0,Call,123,17.71,209.78,0.02,0.147069156238
1405,SPY150630C00195000,195.0,Call,134,17.925,209.78,0.02,0.144697631349
1406,SPY150619C00196000,196.0,Call,123,16.88,209.78,0.02,0.146131687239
1407,SPY150630C00196000,196.0,Call,134,17.01,209.78,0.02,0.141100694501
1408,SPY150619C00197000,197.0,Call,123,16.06,209.78,0.02,0.145086269794
1409,SPY150630C00197000,197.0,Call,134,16.215,209.78,0.02,0.140803809879
1410,SPY150619C00198000,198.0,Call,123,15.3,209.78,0.02,0.145571107859
1411,SPY150630C00198000,198.0,Call,134,15.35,209.78,0.02,0.138372240613
1412,SPY150619C00199000,199.0,Call,123,14.455,209.78,0.02,0.142907401776
1413,SPY150630C00199000,199.0,Call,134,14.635,209.78,0.02,0.139293585314
1414,SPY150619C00200000,200.0,Call,123,13.65,209.78,0.02,0.141027002108
1415,SPY150630C00200000,200.0,Call,134,13.9,209.78,0.02,0.139201535739
1416,SPY150619C00201000,201.0,Call,123,12.75,209.78,0.02,0.136379015008
1417,SPY150619C00202000,202.0,Call,123,12.105,209.78,0.02,0.137844106215
1418,SPY150619C00203000,203.0,Call,123,11.2,209.78,0.02,0.13250819932
